Rank,Title,Genre,Year,Metascore,Mean Lead Roles Exp.,Revenue^{1/3},Votes^{1/3},ln(Runtime),ln(Director Exp),Rating^2,Action,Adventure,Sci-Fi,Thriller,Comedy,Drama,Romance,Crime
923,17 Again,"Comedy,Drama,Family",2009,-0.6836093437527605,-0.10517365556133966,0.19317450621493534,0.08908024304254095,-0.671503978173847,-0.41695275143682026,-0.5451875858160063,0,0,0,0,1,1,0,0
924,No Escape,"Action,Thriller",2015,-1.2736083339786428,-0.21746522204756635,-0.3632176536105477,-0.7045903660179855,-0.6089021214952275,-0.1611800651396621,-0.0859781230478768,1,0,0,1,0,0,0,0
925,Superman Returns,"Action,Adventure,Sci-Fi",2006,0.7323882327893567,0.6247215265991338,1.2278922645917236,0.5868115592948726,1.97202177428473,0.6891471559868676,-0.8713306701683731,1,1,1,0,0,0,0,0
926,The Twilight Saga: Breaking Dawn - Part 1,"Adventure,Drama,Fantasy",2011,-0.8606090408205251,-0.44204835502001977,1.6222301932492742,0.30675111805073507,0.20886614569456943,0.6891471559868676,-2.0193543270886987,0,1,0,0,0,1,0,0
927,Precious,Drama,2009,1.1453875259474744,-1.0409367096132287,-0.02016541935685365,-0.3612161461306249,-0.1869992407394412,-0.41695275143682026,0.5271708755345708,0,0,0,0,0,1,0,0
928,The Sea of Trees,Drama,2015,-2.158606819317466,0.506191539752561,-1.898961726787738,-1.7329233065494778,-0.1869992407394412,1.5278322700236477,-1.0800622441538863,0,0,0,0,0,1,0,0
931,Footloose,"Comedy,Drama,Music",2011,-0.09361035352687833,-1.540010338440903,0.03850316492958054,-0.9554745981155657,-0.014343817818798938,-0.7299932198989435,-1.0800622441538863,0,0,0,0,1,1,0,0
932,If I Stay,"Drama,Fantasy,Music",2014,-0.801609141797937,-0.9910293467304614,0.02059335434492158,-0.3564052724501268,-0.3644291465161256,-1.7023857306291776,-0.0859781230478768,0,0,0,0,0,1,0,0
935,The Love Witch,"Comedy,Horror",2016,1.322387223015239,-1.808262413935778,-1.7126944815599718,-1.8854535434536963,0.37132139026787947,-1.1335725758698958,-0.7643557385007963,0,0,0,0,1,0,0,0
936,Talladega Nights: The Ballad of Ricky Bobby,"Action,Comedy,Sport",2006,0.37838883865382744,1.1487488368681917,0.9158140618808764,-0.010223604551105592,-0.3047390471200417,0.24239929083129033,-0.31906171399836736,1,0,0,0,1,0,0,0
937,The Human Centipede (First Sequence),Horror,2009,-1.568607829091584,-1.6211098031254,-1.734592845394108,-0.6723822513436255,-1.3336000152441327,-0.7299932198989435,-2.4237717516856323,0,0,0,0,0,0,0,0
938,Super,"Comedy,Drama",2010,-0.565609545707584,0.6060062655180961,-1.667669728420884,-0.628294514294416,-1.0605103159446678,-0.1611800651396621,-0.0859781230478768,0,0,0,0,1,1,0,0
941,The Midnight Meat Train,"Horror,Mystery",2008,-0.09361035352687833,0.6808673098422472,-1.8200868440537579,-0.8006796140065846,-0.9282037850030305,0.6891471559868676,-0.8713306701683731,0,0,0,0,0,0,0,0
942,The Twilight Saga: Eclipse,"Adventure,Drama,Fantasy",2010,-0.09361035352687833,-0.4919557179027875,1.7041448212571697,0.32020712293437004,0.5817218597528382,-0.7299932198989435,-2.0193543270886987,0,1,0,0,0,1,0,0
944,What's Your Number?,"Comedy,Romance",2011,-1.4506080310464073,0.3439926103835671,-0.7002386290880649,-0.6558061986079025,-0.42467972452665154,-0.7299932198989435,-0.8713306701683731,0,0,0,0,1,0,1,0
945,Riddick,"Action,Sci-Fi,Thriller",2013,-0.6246094447301723,-0.32975678853379303,-0.10233749629692573,-0.04704127389612173,0.3176253496107333,0.24239929083129033,-0.5451875858160063,1,0,1,1,0,0,0,0
948,King Cobra,"Crime,Drama",2016,-0.6836093437527605,-0.0677431333992641,-1.876938882206096,-1.9312862582356776,-1.4037279199729997,-1.1335725758698958,-1.3801138817580632,0,0,0,0,0,1,0,1
949,After Earth,"Action,Adventure,Sci-Fi",2013,-1.568607829091584,-1.5150566569995192,0.150017523489272,0.17250598232456918,-0.7985702969717113,0.9235016269696846,-2.0193543270886987,1,1,1,0,0,0,0,0
950,Kicks,Adventure,2016,0.5553885357215921,-1.8394545157375075,-1.753257918676606,-2.062420224520205,-2.230402003184264,-1.7023857306291776,-0.8713306701683731,0,1,0,0,0,0,0,0
951,Me and Earl and the Dying Girl,"Comedy,Drama",2015,0.8503880308345332,-0.8912146209649265,-0.9921202116044907,-0.35723064696558327,-0.4855014065750636,-1.1335725758698958,1.1838056186973331,0,0,0,0,1,1,0,0
952,The Descendants,"Comedy,Drama",2011,1.4403870210604155,-0.8163535766407753,0.3906779309478935,0.41703676116311994,0.09823169096841443,0.4076330896196196,0.5271708755345708,0,0,0,0,1,1,0,0
953,Sex and the City 2,"Comedy,Drama,Romance",2010,-1.9226072232271132,0.04454843308696259,0.509969262938357,-0.6522941149543717,1.6297198519437748,-1.1335725758698958,-2.4994369472553815,0,0,0,0,1,1,1,0
954,The Kings of Summer,"Adventure,Comedy,Drama",2013,0.08338934354088633,-1.6148713827650543,-1.4408358203266205,-0.6159201663307073,-1.127700871382861,-0.41695275143682026,0.40106221625165644,0,1,0,0,1,1,0,0
955,Death Race,"Action,Sci-Fi,Thriller",2008,-0.9786088388657016,0.437568915788756,-0.19891702193821045,0.21462151971079854,-0.4855014065750636,0.9235016269696846,-0.5451875858160063,1,0,1,1,0,0,0,0
956,That Awkward Moment,"Comedy,Romance",2014,-1.3916081320238192,-0.5169093993441709,-0.3891802048102855,-0.4508548401227508,-1.1956024511902696,-1.7023857306291776,-0.7643557385007963,0,0,0,0,1,0,1,0
957,Legion,"Action,Fantasy,Horror",2010,-1.627607728114172,0.8867351817336628,-0.1310629135022968,-0.4288735871556149,-0.7985702969717113,-0.41695275143682026,-1.7558307149319876,1,0,0,0,0,0,0,0
958,End of Watch,"Crime,Drama,Thriller",2012,0.49638863669900385,0.3439926103835671,-0.11824300581921456,0.3172520815093518,-0.2455990947139204,0.055072659811062526,1.0489998104983562,0,0,0,1,0,1,0,1
959,3 Days to Kill,"Action,Drama,Thriller",2014,-1.1556085359334662,0.2878468271404538,-0.29584433639814783,-0.5321073560205564,0.20886614569456943,0.055072659811062526,-0.7643557385007963,1,0,0,1,0,1,0,0
960,Lucky Number Slevin,"Crime,Drama,Mystery",2006,-0.38860984863981946,2.3090950238925343,-0.468625447262639,0.6975835489407824,-0.1869992407394412,0.4076330896196196,1.1838056186973331,0,0,0,0,0,1,0,1
961,Trance,"Crime,Drama,Mystery",2013,0.08338934354088633,0.18179368101457263,-1.3089538322196677,-0.3135335869714947,-0.7347226118427373,1.1242529140526953,0.15406318703546468,0,0,0,0,0,1,0,1
962,Into the Forest,"Drama,Sci-Fi,Thriller",2015,-0.034610454504290115,-0.6915851694338567,-1.9303567102625143,-1.617475771756003,-0.7347226118427373,-0.41695275143682026,-1.0800622441538863,0,0,1,1,0,1,0,0
963,The Other Boleyn Girl,"Biography,Drama,History",2008,-0.565609545707584,0.25665472533872374,-0.3731724780927917,-0.39122274640532406,0.09823169096841443,-0.7299932198989435,-0.2033896334147279,0,0,0,0,0,1,0,0
964,I Spit on Your Grave,"Crime,Horror,Thriller",2010,-1.9226072232271132,-1.7396397899719727,-1.799897042644972,-0.6784558306170915,-0.3047390471200417,1.1242529140526953,-0.6556413770500084,0,0,0,1,0,0,0,1
971,Texas Chainsaw 3D,"Horror,Thriller",2013,0.14238924256347454,-1.097082492856342,-0.2290243073949465,-0.9921017826612935,-1.3336000152441327,-0.7299932198989435,-2.103716671574511,0,0,0,1,0,0,0,0
973,Rock of Ages,"Comedy,Drama,Musical",2012,-0.7426092427753488,0.7182978320043227,-0.15788454604626076,-0.6285394452764985,0.529764981435487,0.4076330896196196,-1.0800622441538863,0,0,0,0,1,1,0,0
974,Scream 4,"Horror,Mystery",2011,-0.44760974766240763,-0.19874996096652858,-0.16330797329935628,-0.2204399300736609,-0.1289297094574005,1.783604956320806,-0.7643557385007963,0,0,0,0,0,0,0,0
975,Queen of Katwe,"Biography,Drama,Sport",2016,0.791388131811945,-1.359096147990871,-0.8932262913645923,-1.7678993352260175,0.5817218597528382,1.2147918015615244,0.6550189646006985,0,0,0,0,0,1,0,0
976,My Big Fat Greek Wedding 2,"Comedy,Family,Romance",2016,-1.332608233001231,-0.46076361610105754,0.13843930811878283,-1.3019068286750677,-1.1956024511902696,0.055072659811062526,-0.9765661720527359,0,0,0,0,1,0,1,0
980,The Skin I Live In,"Drama,Thriller",2011,0.6143884347441803,0.23170104389734042,-1.2258359974172552,-0.21864659121127908,0.37132139026787947,1.5962783253005781,0.9159334320825904,0,0,0,1,0,1,0,0
981,Miracles from Heaven,"Biography,Drama,Family",2016,-0.9196089398431134,-1.0908440724959962,0.1641116971803211,-1.5517320874083933,-0.2455990947139204,-0.1611800651396621,0.15406318703546468,0,0,0,0,0,1,0,0
982,Annie,"Comedy,Drama,Family",2014,-1.568607829091584,0.3814231325456427,0.4226687937894871,-1.1653893268900952,0.26347617245303195,-0.41695275143682026,-1.6645106513133257,0,0,0,0,1,1,0,0
983,Across the Universe,"Drama,Fantasy,Musical",2007,-0.21161015157205476,-0.8163535766407753,-0.4263716807336225,-0.3303359466907157,1.0313201436413102,-0.7299932198989435,0.6550189646006985,0,0,0,0,0,1,0,0
984,Let's Be Cops,Comedy,2014,-1.7456075261593484,-0.5543399215062464,0.38840995367614506,-0.18791419061228826,-0.5469051231300567,-0.41695275143682026,-0.4329943647987933,0,0,0,0,1,0,0,0
985,Max,"Adventure,Family",2015,-0.7426092427753488,-1.1407514353787636,-0.09233555412917138,-1.291637330133667,-0.1289297094574005,0.24239929083129033,-0.0859781230478768,0,1,0,0,0,0,0,0
986,Your Highness,"Adventure,Comedy,Fantasy",2011,-1.6866076271367603,0.9615962260578139,-0.49074649754703453,-0.39444352430356716,-0.671503978173847,0.811212445590572,-1.3801138817580632,0,1,0,0,1,0,0,0
987,Final Destination 5,"Horror,Thriller",2011,-0.565609545707584,-1.45267245339606,-0.09340778255655174,-0.3935741449149989,-1.3336000152441327,-0.7299932198989435,-1.0800622441538863,0,0,0,1,0,0,0,0
988,Endless Love,"Drama,Romance",2014,-1.7456075261593484,-1.6398250642064378,-0.4477913156021611,-1.0481699307237429,-0.5469051231300567,-0.7299932198989435,-0.6556413770500084,0,0,0,0,0,1,1,0
991,Underworld: Rise of the Lycans,"Action,Adventure,Fantasy",2009,-0.9196089398431134,0.9054504428147006,-0.04525246680509907,-0.06364504608746112,-1.3336000152441327,-1.7023857306291776,-0.31906171399836736,1,1,0,0,0,0,0,0
992,Taare Zameen Par,"Drama,Family,Music",2007,-1.03760873788829,-1.359096147990871,-1.4553725132805646,-0.2673138361912989,2.414724152712697,-1.7023857306291776,2.176150310020131,0,0,0,0,0,1,0,0
994,Resident Evil: Afterlife,"Action,Adventure,Horror",2010,-1.332608233001231,-0.6416778065510897,0.1452791264838487,0.012435479400876864,-0.9940160482195343,0.9235016269696846,-1.0800622441538863,1,1,0,0,0,0,0,0
995,Project X,Comedy,2012,-0.6836093437527605,-1.5088182366391734,0.07732652458272961,0.1580917915443393,-1.6188309469519884,-1.1335725758698958,-0.2033896334147279,0,0,0,0,1,0,0,0
997,Hostel: Part II,Horror,2007,-0.801609141797937,-0.8724993598838887,-0.5944705518918558,-0.5363487934129985,-1.1956024511902696,-0.1611800651396621,-1.476652234726363,0,0,0,0,0,0,0,0
998,Step Up 2: The Streets,"Drama,Music,Romance",2008,-0.565609545707584,-1.4339571923150223,0.11915663076827472,-0.5617527233563739,-0.9282037850030305,0.24239929083129033,-0.7643557385007963,0,0,0,0,0,1,1,0
1000,Nine Lives,"Comedy,Family,Fantasy",2016,-2.8666056075885247,0.15683999957318928,-0.5385135869516803,-1.5386821068031373,-1.6921647670178006,0.811212445590572,-1.6645106513133257,0,0,0,0,1,0,0,0
